YEAR,PLAYER,POS,HGT,WGT,BMI,BF,WNGSPN,STNDRCH,HANDL,HANDW,STNDVERT,LPVERT,LANE,SHUTTLE,SPRINT,BENCH,BAR,PAN,PBHGT,PDHGT
2002,"Baxter, Lonny",PF-C,78.25,264,30.31,NA,85.5,107.5,NA,NA,28,32.5,11.77,NA,3.21,14,1.093,NA,135.5,140
2002,"Benson, Lee",SF-PF,80.25,217,23.69,NA,85.75,109,NA,NA,27.5,32.5,11.44,NA,3.29,14,1.069,NA,136.5,141.5
2002,"Boozer, Carlos",PF,79.75,258,28.52,NA,86.25,108.5,NA,NA,26.5,28.5,10.77,NA,3.31,13,1.082,NA,135,137
2002,"Borchardt, Curtis",C,82.75,238,24.43,NA,86.5,112,NA,NA,24,27,12.56,NA,3.63,7,1.045,NA,136,139
2002,"Bremer, J.R.",SG-PG,73.25,188,24.63,NA,74.25,96,NA,NA,30,35.5,10.93,NA,3.1,24,1.014,NA,126,131.5
2002,"Brown, Brian",PG-SG,74.5,194,24.57,NA,79,99,NA,NA,26,33,11.43,NA,3.29,8,1.06,NA,125,132
2002,"Bryan, Sylvere",PF,81,226,24.22,NA,88.5,109.5,NA,NA,28.5,29.5,12.03,NA,3.2,13,1.093,NA,138,139
2002,"Burgess, Chris",C,82,246,25.72,NA,83.5,109,NA,NA,24.5,31,11.58,NA,3.37,24,1.018,NA,133.5,140
2002,"Butler, Caron",SF-SG,77.25,222,26.15,NA,83.5,103.5,NA,NA,27,31,12.15,NA,3.33,2,1.081,NA,130.5,134.5
2002,"Butler, Rasual",SF,78.75,198,22.44,NA,84,105.5,NA,NA,31.5,37.5,11.54,NA,3.29,10,1.067,NA,137,143
2002,"Chatman, Mire",PG-SG,72,174,23.6,NA,78,98,NA,NA,29,33,11.12,NA,3.18,1,1.083,NA,127,131
2002,"Christoffersen, Chris",C,84.75,291,28.48,NA,87.5,109,NA,NA,28,31,12.55,NA,3.39,13,1.032,NA,137,140
2002,"Cooke, Lenny",SG-SF,77.5,214,25.05,NA,85,107,NA,NA,NA,NA,NA,NA,NA,0,1.097,NA,NA,NA
2002,"Dawson, Craig",SG-SF,75.5,200,24.67,NA,78.25,102,NA,NA,26,30,12.06,NA,3.25,0,1.036,NA,128,132
2002,"Dunleavy, Mike",SF,80,230,25.26,NA,81,106,NA,NA,24.5,29,11.55,NA,3.3,11,1.013,NA,130.5,135
2002,"Dupay, Teddy",PG,69.5,178,25.91,NA,70.75,90.5,NA,NA,28,33,10.53,NA,3.19,16,1.018,NA,118.5,123.5
2002,"Edwards, Corsley",PF,79.25,285,31.9,NA,82.75,106.5,NA,NA,28.5,33,12.18,NA,3.31,12,1.044,NA,135,139.5
2002,"Ellis, Andy",PF,81.25,220,23.43,NA,82.25,102,NA,NA,32,35.5,11.69,NA,3.34,6,1.012,NA,134,137.5
2002,"Ely, Melvin",PF,81,240,25.72,NA,88,111,NA,NA,26,29,11.96,NA,3.35,7,1.086,NA,137,140
2002,"Evans, Reggie",PF,79.5,250,27.81,NA,86.5,107.5,NA,NA,26,29.5,12.73,NA,3.26,15,1.088,NA,133.5,137
2002,"Fehse, Peter",PF-C,82,220,23,NA,84.5,109,NA,NA,NA,NA,NA,NA,NA,NA,1.03,NA,NA,NA
2002,"Gooden, Drew",PF,80.75,227,24.47,NA,84.5,106.5,NA,NA,29,33,11.81,NA,3.19,13,1.046,NA,135.5,139.5
2002,"Graves, David",SG,76.5,212,25.47,NA,79,101,NA,NA,26,29.5,11.2,NA,3.27,8,1.033,NA,127,130.5
2002,"Greer, Lynn",PG,72.25,170,22.89,NA,73,94.5,NA,NA,29.5,36.5,11.24,NA,3.16,12,1.01,NA,124,131
2002,"Grizzard, Rod",SF-SG,78,193,22.3,NA,84,107,NA,NA,NA,NA,NA,NA,NA,6,1.077,NA,NA,NA
2002,"Grundy, Anthony",PG-SG,72.75,167,22.18,NA,79.75,99,NA,NA,27.5,32,11.1,NA,3.39,0,1.096,NA,126.5,131
2002,"Haislip, Marcus",PF,80.5,221,23.97,NA,84,107,NA,NA,33.5,36.5,11.35,NA,3.21,8,1.043,NA,140.5,143.5
2002,"Hancock, Damon",SG-PG,74.75,203,25.54,NA,78,99.5,NA,NA,32,35,11.62,NA,3.03,15,1.043,NA,131.5,134.5
2002,"Harrington, Greg",PG,73,183,24.14,NA,75.75,97,NA,NA,28.5,34,12.06,NA,3.32,15,1.038,NA,125.5,131
2002,"Haslem, Udonis",PF,79.75,250,27.63,NA,83,107,NA,NA,28.5,33.5,11.8,NA,3.31,22,1.041,NA,135.5,140.5
2002,"Henry, Cordell",PG,68,155,23.57,NA,73,92,NA,NA,33,37.5,11.3,NA,3.04,1,1.074,NA,125,129.5
2002,"Holcomb, Randy",SF-PF,79,225,25.34,NA,85,105,NA,NA,29.5,35.5,12.85,NA,3.22,15,1.076,NA,134.5,140.5
2002,"Humphrey, Ryan",PF-SF,78,223,25.77,NA,84,104.5,NA,NA,31.5,37.5,11.75,NA,3.2,13,1.077,NA,136,142
2002,"Jeffries, Jared",PF,82,230,24.05,NA,84.5,109,NA,NA,26,30,11.73,NA,3.4,9,1.03,NA,135,139
2002,"Jennings, Jason",C,83.25,249,25.26,NA,91,111,NA,NA,29,32,11.92,NA,3.62,8,1.093,NA,140,143
2002,"Jones, Fred",SG,74.25,218,27.8,NA,84,100,NA,NA,33.5,37.5,11.12,NA,3.13,NA,1.131,NA,133.5,137.5
2002,"Jones, Lonnie",C-PF,82.25,230,23.9,NA,86.25,112,NA,NA,30.5,31.5,11.8,NA,3.33,15,1.049,NA,142.5,143.5
2002,"Kasun, Mario",C,83.75,260,26.06,NA,83.5,109,NA,NA,NA,NA,NA,NA,NA,12,0.997,NA,NA,NA
2002,"Kennedy, Sean",PG,72.75,182,24.17,NA,74.5,96,NA,NA,22.5,26.5,11.64,NA,3.28,0,1.024,NA,118.5,122.5
2002,"Lang, Kris",C-PF,81.25,242,25.77,NA,83.75,109,NA,NA,28,29,11.36,NA,3.24,19,1.031,NA,137,138
2002,"Lasege, Muhammed",C-PF,80.75,228,24.58,NA,86,108.5,NA,NA,27.5,30,12.96,NA,3.29,18,1.065,NA,136,138.5
2002,"Logan, Steve",PG,70,207,29.7,NA,71.75,92.5,NA,NA,NA,NA,NA,NA,NA,11,1.025,NA,NA,NA
2002,"Lyde, Kevin",C-PF,80.75,278,29.97,NA,86,109.5,NA,NA,27.5,30.5,12.97,NA,3.36,13,1.065,NA,137,140
2002,"Maddox, Tito",PG,75,200,25,NA,77,99,NA,NA,27,32.5,12.2,NA,3.24,0,1.027,NA,126,131.5
2002,"Madison, Kei",SF,79.75,216,23.88,NA,84.5,107,NA,NA,27.5,34.5,11.74,NA,3.22,6,1.06,NA,134.5,141.5
2002,"McElroy, Immanuel",SG,74.25,191,24.36,NA,78.5,100,NA,NA,NA,NA,NA,NA,NA,9,1.057,NA,NA,NA
2002,"McGhee, Aaron",PF-SF,79,255,28.72,NA,82,105.5,NA,NA,26,28.5,12.24,NA,NA,NA,1.038,NA,131.5,134
2002,"Mims, Elvin",SF-SG,76.25,211,25.51,NA,85.5,105.5,NA,NA,32,38,11.17,NA,3.22,7,1.121,NA,137.5,143.5
2002,"Mouton, Byron",SG-SF,76.5,213,25.59,NA,82.25,102,NA,NA,24,30,11.84,NA,3.1,7,1.075,NA,126,132
2002,"Murray, Ronald",SG,75,197,24.62,NA,79.5,100.5,NA,NA,31,36.5,11.13,NA,3.16,9,1.06,NA,131.5,137
2002,Nene,PF,81.25,253,26.94,NA,88.5,109,NA,NA,30,34,10.73,NA,3.19,16,1.089,NA,139,143
2002,"Okafor, Uche",PF-C,81,229,24.54,NA,89.5,112,NA,NA,24.5,25,14.45,NA,3.34,10,1.105,NA,136.5,137
2002,"Owens, Chris",PF-SF,79,237,26.7,NA,83.5,104,NA,NA,NA,NA,NA,NA,NA,10,1.057,NA,NA,NA
2002,"Pargo, Jannero",PG,72.25,168,22.63,NA,74.5,96,NA,NA,25.5,29.5,11.11,NA,3.2,5,1.031,NA,121.5,125.5
2002,"Parker, Smush",PG-SG,74.5,179,22.67,NA,82,107.5,NA,NA,21,28.5,12.3,NA,3.26,1,1.101,NA,128.5,136
2002,"Recker, Luke",SG-SF,76.75,198,23.63,NA,79,101,NA,NA,25.5,31,10.78,NA,3.27,13,1.029,NA,126.5,132
2002,"Roberts, Rolan",PF,77.75,241,28.03,NA,85,105.5,NA,NA,32.5,37.5,11.36,NA,3.33,16,1.093,NA,138,143
2002,"Robinson, Travis",SF,77.25,211,24.86,NA,82.5,104.5,NA,NA,26,33,11.96,NA,3.43,3,1.068,NA,130.5,137.5
2002,"Rush, Kareem",SG-SF,76.75,199,23.75,NA,81.75,103.5,NA,NA,26,30,11.86,NA,3.22,15,1.065,NA,129.5,133.5
2002,"Sales, Brooks",PF-C,81,232,24.86,NA,82,108,NA,NA,26,29.5,11.05,NA,3.29,13,1.012,NA,134,137.5
2002,"Salmons, John",SF-SG,77.5,207,24.23,NA,82.25,104,NA,NA,30.5,34.5,11.35,NA,3.25,12,1.061,NA,134.5,138.5
2002,"Savovic, Predrag",SG,76.75,212,25.3,NA,79,102,NA,NA,22.5,28.5,10.94,NA,3.38,13,1.029,NA,124.5,130.5
2002,"Sensley, Julian",PF-SF,79,228,25.68,NA,83.5,105.5,NA,NA,27.5,31.5,11.85,NA,3.32,8,1.057,NA,133,137
2002,"Sheinfeld, Israel",PF-C,80.25,239,26.09,NA,81.75,106.5,NA,NA,NA,NA,NA,NA,NA,8,1.019,NA,NA,NA
2002,"Shumpert, Preston",SF,78,197,22.76,NA,80.5,103.5,NA,NA,28.5,29,11.03,NA,3.24,9,1.032,NA,132,132.5
2002,"Slay, Tamar",SF,78.75,203,23.01,NA,83.5,104,NA,NA,32.5,38,10.94,NA,3.09,11,1.06,NA,136.5,142
2002,"Songaila, Darius",PF,80,240,26.36,NA,85,108.5,NA,NA,24.5,29.5,11.69,NA,3.52,8,1.063,NA,133,138
2002,"Stoudemire, Amar'e",PF,80.5,233,25.28,NA,85.75,108.5,NA,NA,32,35.5,11.19,NA,3.25,12,1.065,NA,140.5,144
2002,"Taylor, Marcus",PG,73,181,23.88,NA,76.5,98.5,NA,NA,27.5,33.5,11.25,NA,3.31,4,1.048,NA,126,132
2002,"Thomas, Jobey",SG,74.75,183,23.02,NA,77.75,99.5,NA,NA,26,32,11.46,NA,3.3,13,1.04,NA,125.5,131.5
2002,"Wagner, Dajuan",PG-SG,72.75,193,25.64,NA,74,99,NA,NA,28,35,12.03,NA,3.22,16,1.017,NA,127,134
2002,"Wilcox, Chris",PF-C,80.25,218,23.8,NA,85,107.5,NA,NA,31,34.5,11.43,NA,3.16,20,1.059,NA,138.5,142
2002,"Williams, Frank",PG,73.5,212,27.59,NA,80,100.5,NA,NA,26,31,11.73,NA,3.29,NA,1.088,NA,126.5,131.5
2002,"Williams, George",PF-SF,77.75,214,24.89,NA,84.5,103,NA,NA,33.5,39,11.21,NA,3.24,11,1.087,NA,136.5,142
2002,"Williams, Jay",PG,72.25,197,26.53,NA,75.5,97,NA,NA,28.5,36,10.34,NA,3.09,10,1.045,NA,125.5,133
2002,"Woods, Qyntel",SF-SG,79,213,23.99,NA,82,105,NA,NA,33.5,34.5,11.94,NA,3.23,2,1.038,NA,138.5,139.5
2002,"Yarbrough, Vincent",SF,77.5,202,23.64,NA,84.5,104.5,NA,NA,30,34,11.7,NA,3.32,10,1.09,NA,134.5,138.5
2001,"Allenspach, Adam",C,83.5,259,26.11,0.124,84.5,107,NA,NA,28.5,31,11.9,NA,3.4,16,1.012,NA,135.5,138
2001,"Arenas, Gilbert",SG,74.25,199,25.38,0.053,81.5,99.5,NA,NA,31.5,36,NA,NA,3.25,12,1.098,NA,131,135.5
2001,"Armstrong, Brandon",SG,75.5,188,23.19,0.093,81.5,99.5,NA,NA,30,37,10.91,NA,3.2,6,1.079,NA,129.5,136.5
2001,"Battier, Shane",SF-PF,80.25,229,25,0.093,82.5,105,NA,NA,29.5,33,10.95,NA,3.3,12,1.028,NA,134.5,138
2001,"Belcher, Cookie",SG-PG,75,206,25.75,0.053,80.5,99,NA,NA,35,41.5,11.26,NA,2.91,7,1.073,NA,134,140.5
2001,"Bell, Charlie",PG,74.5,200,25.33,0.067,79.5,97.5,NA,NA,31.5,38,10.59,NA,3.12,15,1.067,NA,129,135.5
2001,"Boumtje-Boumtje, Ruben",C,83.5,245,24.7,0.06,88,111,NA,NA,26.5,31,11.84,NA,3.33,6,1.054,NA,137.5,142
2001,"Bowman, Calvin",PF,80.75,214,23.07,0.086,83.5,104,NA,NA,28.5,34.5,11.96,NA,3.21,7,1.034,NA,132.5,138.5
2001,"Bradley, Michael",PF,81.5,227,24.03,0.093,85.5,107,NA,NA,27,30,11.11,NA,3.35,13,1.049,NA,134,137
2001,"Brewer, Jamison",PG,74.5,178,22.55,0.067,80.75,102.5,NA,NA,26,32.5,9.65,NA,3.15,12,1.084,NA,128.5,135
2001,"Brown, Damone",SF,80.25,202,22.05,0.067,83.75,104.5,NA,NA,32,37,11.81,NA,3.27,6,1.044,NA,136.5,141.5
2001,"Brown, Kwame",PF-C,82,243,25.41,0.089,85,108,NA,NA,30,33,11.59,NA,3.45,17,1.037,NA,138,141
2001,"Brown, SirValiant",PG,71,176,24.54,0.067,76,92.5,NA,NA,31,39.5,11.23,NA,3,10,1.07,NA,123.5,132
2001,"Carroll, Ryan",SF-SG,76,202,24.59,0.08,80.25,99,NA,NA,34.5,39,11,NA,3.1,14,1.056,NA,133.5,138
2001,"Chandler, Tyson",SF-PF,83.5,224,22.59,0.067,87,110,NA,NA,31,33.5,12.13,NA,3.36,2,1.042,NA,141,143.5
2001,"Chenowith, Eric",C,85,264,25.69,0.129,88,111,NA,NA,23.5,27.5,12.5,NA,3.59,6,1.035,NA,134.5,138.5
2001,"Clancy, Sam",PF,78.25,242,27.78,0.08,86.75,107,NA,NA,31,34,11.47,NA,3.13,15,1.109,NA,138,141
2001,"Cline-Heard, Gyasi",PF,78.25,231,26.52,0.08,83.5,103,NA,NA,31.5,34.5,11.4,NA,3.23,11,1.067,NA,134.5,137.5
2001,"Collins, Jarron",C-PF,81.25,252,26.84,0.152,87,104,NA,NA,23,29,11.65,NA,3.6,10,1.071,NA,127,133
2001,"Collins, Jason",PF-C,82.25,251,26.08,0.129,88.5,110,NA,NA,25.5,28.5,12.1,NA,3.54,8,1.076,NA,135.5,138.5
2001,"Cook, Omar",PG,71.5,189,25.99,0.055,77.5,92,NA,NA,31,35.5,10.77,NA,3.2,9,1.084,NA,123,127.5
2001,"Curry, Eddy",C,82.5,301,31.09,0.165,90.5,111,NA,NA,28,31,12.25,NA,3.53,16,1.097,NA,139,142
2001,"Decker, Tate",SF,81.25,218,23.21,0.136,83.75,107,NA,NA,25.5,28.5,12.19,NA,3.47,13,1.031,NA,132.5,135.5
2001,"Diop, DeSagana",C,82,314,32.83,0.21,90.5,113,NA,NA,21.5,25.5,12.37,NA,3.56,15,1.104,NA,134.5,138.5
2001,"Dryden, Robb",C,85,241,23.45,0.08,86.5,110.3,NA,NA,27,30,12.47,NA,3.46,8,1.018,NA,137.3,140.3
2001,"Evans, Anthony",PF,78,267,30.85,0.129,83.5,101.5,NA,NA,31.5,33,12.56,NA,3.31,18,1.071,NA,133,134.5
2001,"Evans, Maurice",SG,76.25,221,26.72,0.04,80,101,NA,NA,34.5,37.5,10.08,NA,3.12,22,1.049,NA,135.5,138.5
2001,"Eze, Benjamin",C-PF,80.75,232,25.01,0.039,90,109,NA,NA,29,32,13.05,NA,3.36,14,1.115,NA,138,141
2001,"Ffriend, Kimani",C-PF,81.5,228,24.13,0.117,82.75,108.5,NA,NA,32,33,11.46,NA,3.09,9,1.015,NA,140.5,141.5
2001,"Ford, Alton",PF,80.25,271,29.58,0.08,82.5,102.5,NA,NA,34.5,36.5,11.7,NA,3.16,21,1.028,NA,137,139
2001,"Forte, Joseph",SG,75.5,193,23.8,NA,78.5,100.5,NA,NA,26.5,33,11.51,NA,3.19,10,1.04,NA,127,133.5
2001,"Green, Jerry",PG-SG,73.5,179,23.29,0.055,78.25,99,NA,NA,28.5,35,11.7,NA,3.17,13,1.065,NA,127.5,134
2001,"Gregory, Kenny",SF,75.5,200,24.67,0.067,83.25,101,NA,NA,39.5,45.5,11.33,NA,3.1,10,1.103,NA,140.5,146.5
2001,"Griffin, Eddie",PF-SF,81.25,222,23.64,0.04,87,110,NA,NA,26.5,33,11.77,NA,3.21,3,1.071,NA,136.5,143
2001,"Hassell, Trenton",SG-SF,76.25,205,24.79,0.053,80,99.5,NA,NA,35.5,37.5,11.57,NA,3.29,12,1.049,NA,135,137
2001,"Haston, Kirk",PF-SF,80,242,26.58,0.105,84.25,106,NA,NA,27,31.5,12.25,NA,3.35,11,1.053,NA,133,137.5
2001,"Hathaway, Charles",C,80,274,30.1,NA,86,107.5,NA,NA,NA,NA,NA,NA,NA,NA,1.075,NA,NA,NA
2001,"Haywood, Brendan",C,83.75,266,26.66,0.129,90.5,113.5,NA,NA,27,28.5,12.87,NA,3.5,17,1.081,NA,140.5,142
2001,"Hicks, Michael",SG,76,197,23.98,0.073,81.25,100.5,NA,NA,33,40.5,11.38,NA,3.19,13,1.069,NA,133.5,141
2001,"Hunter, Steven",C-PF,82.25,224,23.28,0.053,88,108,NA,NA,30.5,38.5,11.99,NA,3.15,11,1.07,NA,138.5,146.5
2001,"Hutson, Andre",PF,80.25,244,26.64,0.117,83.75,105.5,NA,NA,29,32.5,11.25,NA,3.3,17,1.044,NA,134.5,138
2001,"James, Nate",SF,76.75,196,23.39,0.06,82.75,103,NA,NA,26,31,11.42,NA,3.31,23,1.078,NA,129,134
2001,"Jefferson, Richard",SF,79.25,223,24.96,0.067,84,103,NA,NA,33,38.5,11.19,NA,3.15,14,1.06,NA,136,141.5
2001,"Jenkins, Horace",PG,71.75,171,23.35,0.06,77.25,97,NA,NA,34.5,41,10.97,NA,3.1,2,1.077,NA,131.5,138
2001,"Johns, Darrell",C,83.25,278,28.2,0.191,89,111.5,NA,NA,23.5,30,12.41,NA,3.59,18,1.069,NA,135,141.5
2001,"Johnson, Joe",SF-SG,78.75,226,25.62,0.067,81,105,NA,NA,32.5,36.5,12.05,NA,3.4,12,1.029,NA,137.5,141.5
2001,"Johnson, Ken",C,82.75,227,23.3,0.099,88,109.5,NA,NA,32.5,35,11.27,NA,3.12,13,1.063,NA,142,144.5
2001,"Kelly, Darren",SG-PG,74,178,22.85,0.067,78.75,100,NA,NA,30.5,34.5,11.38,NA,3.21,1,1.064,NA,130.5,134.5
2001,"Lampley, Sean",SF,77.5,213,24.93,0.08,81.25,101,NA,NA,36,40,11.06,NA,3.12,12,1.048,NA,137,141
2001,"Marbury, Zach",PG-SG,73.25,183,23.98,0.067,75.5,96.5,NA,NA,33,36.5,11.53,NA,3.1,0,1.031,NA,129.5,133
2001,"Mardesich, Mike",C-PF,82.25,247,25.67,0.136,84.5,108.5,NA,NA,24,30,11.65,NA,3.45,8,1.027,NA,132.5,138.5
2001,"Minor, DeMarcus",SG,75.25,207,25.7,0.067,80.25,99.5,NA,NA,29,41,10.57,NA,3.15,9,1.066,NA,128.5,140.5
2001,"Moon, Jamario",SF,78.5,185,21.11,0.053,83.5,103,NA,NA,33,43,11.64,NA,3.08,0,1.064,NA,136,146
2001,"Murphy, Troy",PF,81.75,230,24.19,0.117,83,105.5,NA,NA,28.5,34.5,11.22,NA,3.43,11,1.015,NA,134,140
2001,"Ostler, Troy",PF-SF,80.75,200,21.56,0.08,85.5,106.5,NA,NA,26.5,29.5,13.42,NA,3.5,2,1.059,NA,133,136
2001,"Papadopoulos, Lazaros",C-PF,82.25,227,23.59,0.117,86.5,110.5,NA,NA,23,26,12,NA,3.7,4,1.052,NA,133.5,136.5
2001,"Phillips, Rashad",PG,69,166,24.51,0.124,73.5,92,NA,NA,27,32,11.93,NA,3.27,5,1.065,NA,119,124
2001,"Porter, Demetrius",PG,70.75,178,25,0.124,74.75,94,NA,NA,26,31,11.5,NA,3.34,5,1.057,NA,120,125
2001,"Rancik, Martin",PF-SF,80.75,230,24.8,0.08,80,102.5,NA,NA,32,37,10.77,NA,3.19,14,0.991,NA,134.5,139.5
2001,"Richardson, Jason",SF-SG,76.75,213,25.42,0.053,83.5,102.5,NA,NA,32.5,39.5,11.75,NA,3.12,15,1.088,NA,135,142
2001,"Richardson, Norman",SG,75.5,180,22.2,0.06,76.5,99,NA,NA,30.5,35.5,10.97,NA,3.15,2,1.013,NA,129.5,134.5
2001,"Sasser, Jeryl",PG-SG,77.5,194,22.71,0.067,82.5,103.5,NA,NA,29,34,11.47,NA,3.22,1,1.065,NA,132.5,137.5
2001,"Satterfield, Kenny",PG,73,176,23.22,0.067,76.5,98,NA,NA,28.5,33,12.05,NA,3.2,3,1.048,NA,126.5,131
2001,"Scalabrine, Brian",PF-SF,80.75,241,25.98,0.136,81.75,105.5,NA,NA,27,30.5,11.75,NA,3.47,14,1.012,NA,132.5,136
2001,"Scruggs, Lee",PF-SF,82.25,209,21.72,0.105,89.75,110.5,NA,NA,23.5,29.5,13.28,NA,3.55,0,1.091,NA,134,140
2001,"Simmons, Bobby",SF,78.25,235,26.98,0.067,84.25,105,NA,NA,27.5,34,11.69,NA,3.41,12,1.077,NA,132.5,139
2001,"Solomon, Will",PG-SG,71.75,172,23.49,0.04,81.5,99.5,NA,NA,28.5,35,11.3,NA,3.22,4,1.136,NA,128,134.5
2001,"Stevenson, Greg",SF,75.75,215,26.34,0.073,84.5,102,NA,NA,30,35.5,11.29,NA,3.23,15,1.116,NA,132,137.5
2001,"Thornton, Damone",PF,78.75,235,26.64,0.08,85.75,103.8,NA,NA,33.5,37.5,11.17,NA,3.2,19,1.089,NA,137.3,141.3
2001,"Tinsley, Jamaal",PG,72.75,199,26.43,0.136,79.5,97.5,NA,NA,28,37.5,11.96,NA,3.2,1,1.093,NA,125.5,135
2001,"Walker, Tory",SF,78.75,187,21.2,0.067,83.25,104.5,NA,NA,28,33,11.95,NA,3.25,7,1.057,NA,132.5,137.5
2001,"Wane, Souleymane",C,80.5,235,25.49,0.112,89,109,NA,NA,29,30.5,12.02,NA,3.46,9,1.106,NA,138,139.5
2001,"Watson, Earl",PG,72,184,24.95,0.04,78.75,97,NA,NA,32.5,37.5,10.97,NA,3.19,4,1.094,NA,129.5,134.5
2001,"White, Rodney",SF,79.5,243,27.03,0.093,83.5,104.5,NA,NA,27.5,33,12.07,NA,3.47,16,1.05,NA,132,137.5
2001,"Woods, Loren",C-PF,84.75,246,24.08,0.093,89.5,113,NA,NA,24.5,28,11.83,NA,3.48,10,1.056,NA,137.5,141
2001,"Wright, Brent",PF-SF,79.75,236,26.09,0.124,85.5,105.5,NA,NA,23,29,12.25,NA,3.3,19,1.072,NA,128.5,134.5
2001,"Wright, Michael",PF,79,247,27.82,0.093,83.5,106.5,NA,NA,27.5,33.5,11.37,NA,3.21,18,1.057,NA,134,140
2000,"Allen, Malik",PF-C,80.25,271,29.58,NA,86.5,109,NA,NA,25.5,29,11.83,NA,3.38,13,1.078,NA,134.5,138
2000,"Arceneaux, Harold",SG-SF,76.5,219,26.31,NA,80.5,103,NA,NA,NA,29,13.8,NA,NA,0,1.052,NA,NA,132
2000,"Barnes, Lamont",PF-C,80.5,235.5,25.55,NA,87.5,108,NA,NA,28,29.5,12.3,NA,3.4,10,1.087,NA,136,137.5
2000,"Bland, Mario",PF,77.5,287,33.59,NA,84,103,NA,NA,27,31,13.04,NA,3.47,15,1.084,NA,130,134
2000,"Brezec, Primoz",C,84.75,243,23.78,NA,86,110,NA,NA,26,29.5,11.53,NA,3.55,NA,1.015,NA,136,139.5
2000,"Brown, Ernest",C,82,222.5,23.26,NA,85.25,109.5,NA,NA,NA,NA,NA,NA,NA,2,1.04,NA,NA,NA
2000,"Claxton, Speedy",PG,70.5,166,23.48,NA,72,94.5,NA,NA,36,42.5,10.48,NA,3.06,6,1.021,NA,130.5,137
2000,"Coley, Eric",SG-SF,76,205,24.95,NA,83,102,NA,NA,35,38,11.4,NA,3.15,10,1.092,NA,137,140
2000,"Cota, Ed",PG,72.25,189,25.45,NA,76,96.5,NA,NA,26.5,33.5,10.98,NA,3.24,1,1.052,NA,123,130
2000,"Cotton, Schea",SF,76.25,219.5,26.54,NA,79,100,NA,NA,34,38,11.55,NA,3,19,1.036,NA,134,138
2000,"Crawford, Jamal",PG-SG,76.5,175,21.02,NA,82,102.5,NA,NA,NA,NA,NA,NA,NA,0,1.072,NA,NA,NA
2000,"Cyrus, Caswell",PF,79.75,220.5,24.37,NA,86,107.5,NA,NA,33.5,37.5,12.12,NA,3.16,18,1.078,NA,141,145
2000,"Doc Robinson, Julius",PG,72,184,24.95,NA,75.75,95.5,NA,NA,30,37.5,12.54,NA,3.41,0,1.052,NA,125.5,133
2000,"El-Amin, Khalid",PG,69,200,29.53,NA,73.5,93,NA,NA,27.5,32,10.59,NA,3.32,6,1.065,NA,120.5,125
2000,"Evtimov, Vassil",PF,81.75,262,27.56,NA,82.5,106.5,NA,NA,21,28.5,11.75,NA,3.52,13,1.009,NA,127.5,135
2000,"Fotsis, Antonis",SF,81.25,219,23.32,NA,80.5,106,NA,NA,27,30,11.6,NA,3.44,2,0.991,NA,133,136
2000,"Gill, Eddie",PG,71.75,176,24.03,NA,76,93,NA,NA,35,38.5,11.12,NA,3.18,13,1.059,NA,128,131.5
2000,"Goodwyn, Ceedric",SF-PF,78,238,27.5,NA,82,104.5,NA,NA,NA,NA,NA,NA,NA,NA,1.051,NA,NA,NA
2000,"Goree, Marcus",SF-PF,79.5,239,26.58,NA,84.5,105.5,NA,NA,29.5,33.5,12,NA,3.25,13,1.063,NA,135,139
2000,"Granger, A.J.",SF,79.5,227,25.25,NA,81.5,103,NA,NA,30,34,10.73,NA,3.25,20,1.025,NA,133,137
2000,"Guyton, A.J.",PG-SG,72.75,175,23.24,NA,75.75,97.5,NA,NA,33,37.5,10.55,NA,3.22,9,1.041,NA,130.5,135
2000,"Hale, Ron",SG-SF,79.5,202,22.47,NA,83,104.5,NA,NA,29.5,34.5,12.58,NA,3.2,11,1.044,NA,134,139
2000,"Hart, Jason",PG,73.75,181,23.39,NA,78,97.5,NA,NA,29.5,33.5,11.7,NA,3.34,9,1.058,NA,127,131
2000,"Harvey, Donnell",PF,79.25,220,24.63,NA,84.5,105.5,NA,NA,33,32.5,11.23,NA,NA,15,1.066,NA,138.5,138
2000,"Hemsley, Johnny",SG-SF,74.75,200,25.16,NA,80,100.5,NA,NA,31.5,35,11.5,NA,3.19,5,1.07,NA,132,135.5
2000,"Hermon, Michael",SG-PG,74.75,195,24.53,NA,78.25,98.5,NA,NA,29,33,11.79,NA,3.25,0,1.047,NA,127.5,131.5
2000,"Hightower, Cory",SG-SF,77.5,183,21.42,NA,83,101.5,NA,NA,29.5,34.5,11.92,NA,3.37,0,1.071,NA,131,136
2000,"Holloway, Shaheen",PG,69.5,174,25.32,NA,70,91,NA,NA,NA,NA,11.22,NA,3.32,6,1.007,NA,NA,NA
2000,"House, Eddie",SG-PG,71.75,176.5,24.1,NA,75.5,95,NA,NA,29.5,38.5,11.12,NA,3.27,5,1.052,NA,124.5,133.5
2000,"Hunter, Jimmie",SG-PG,75,170,21.25,NA,80,100,NA,NA,29,36,11.23,NA,3.35,0,1.067,NA,129,136
2000,"Jaacks, Jacob",PF,81.25,238,25.34,NA,83,105.5,NA,NA,26,32,11.48,NA,3.58,3,1.022,NA,131.5,137.5
2000,"Jaric, Marko",SG-SF,78.5,210,23.96,NA,81,104,NA,NA,27.5,33,11.32,NA,3.28,NA,1.032,NA,131.5,137
