,YEAR,PLAYER,POS,HGT,WGT,BMI,BF,WNGSPN,STNDRCH,HANDL,HANDW,STNDVERT,LPVERT,LANE,SHUTTLE,SPRINT
633,2014,Johnny O?Bryant III,PF,79.25,256.8,28.74,0.1075,86.25,105.0,9.25,9.5,31.0,35.5,11.57,3.32,3.45
634,2014,Lamar Patterson,SG,76.0,226,27.51,0.1075,83.0,101.0,9.0,9.3,27.5,32.5,11.63,3.13,3.45
635,2014,Adreian Payne,PF,81.0,238.5,25.55,0.0755,88.0,109.0,9.25,9.5,,,,,
636,2014,Elfrid Payton,PG,74.5,185.4,23.48,0.0565,80.0,98.5,8.75,9.0,31.5,35.5,11.06,2.92,3.23
637,2014,Dwight Powell,PF,81.5,234.4,24.81,0.062,84.5,105.0,9.0,9.3,28.5,35.0,11.28,2.88,3.2
638,2014,Julius Randle,PF,79.75,249.7,27.6,0.094,84.0,105.5,8.75,8.3,29.0,35.5,11.45,3.14,3.27
639,2014,Glenn Robinson III,SF,77.5,211.4,24.74,0.0505,82.0,100.5,9.0,9.5,36.5,41.5,11.22,3.04,3.15
640,2014,LaQuinton Ross,SF,78.5,238.7,27.23,0.163,85.75,106.0,8.75,9.8,25.0,31.0,11.97,3.52,3.44
641,2014,Marcus Smart,PG,74.0,227.2,29.17,0.1055,81.25,99.0,9.0,8.8,33.0,36.0,10.82,2.96,3.26
642,2014,Russ Smith,PG,71.5,160,22.0,0.035,75.5,95.0,8.25,8.5,29.5,34.0,11.57,3.01,3.27
643,2014,Nik Stauskas,SG,77.25,206.9,24.37,0.1205,79.75,102.0,8.5,8.5,29.0,35.5,10.79,2.92,3.27
644,2014,Jarnell Stokes,PF,79.0,262.8,29.6,0.082,85.25,103.5,9.75,10.5,31.0,36.0,11.92,3.2,3.26
645,2014,Xavier Thames,PG,74.25,187,23.85,0.064,76.0,96.0,8.25,9.0,29.0,32.5,11.48,3.02,3.48
646,2014,Noah Vonleh,PF,80.0,247.1,27.14,0.073,88.25,108.0,9.75,11.8,31.0,37.0,11.45,3.29,3.28
647,2014,T.J. Warren,SF,79.0,220.2,24.8,0.0795,82.25,104.0,8.75,9.0,27.0,35.5,11.1,3.04,3.26
648,2014,C.J. Wilcox,SG,75.5,201,24.79,0.065,81.75,100.5,8.75,9.0,31.0,37.5,11.3,2.92,3.22
649,2014,Kendall Williams,PG,74.25,183,23.34,0.072,77.5,99.0,8.0,7.8,27.0,33.0,10.83,2.85,
650,2014,James Young,SG,77.25,213.3,25.13,0.051,84.0,104.0,9.0,9.5,28.0,35.5,,,
651,2014,Patric Young,PF,80.5,246.8,26.77,0.0545,85.75,103.5,9.25,9.5,32.0,37.5,11.18,3.06,3.43
652,2013,Steven Adams,C,82.75,254.5,26.13,0.0665,88.5,109.5,9.5,11.0,28.5,33.0,11.85,3.02,3.4
653,2013,Vander Blue,SG,75.5,197.4,24.34,0.046,78.0,100.5,8.5,9.5,28.0,37.5,10.4,2.7,3.14
654,2013,Lorenzo Brown,PG,76.0,189.2,23.03,0.0395,79.0,100.0,8.25,8.5,28.0,34.0,11.78,3.24,3.4
655,2013,Reggie Bullock,SG-SF,77.75,199.8,23.24,0.0695,80.75,102.0,8.5,9.0,31.0,36.5,11.33,3.3,3.31
656,2013,Trey Burke,PG,71.75,187,25.54,0.069,77.5,97.5,8.25,8.8,29.5,36.5,11.2,3.01,3.16
657,2013,Kentavious Caldwell-Pope,SG,76.5,203.6,24.46,0.0645,80.0,100.5,8.5,9.0,29.0,34.5,10.6,3.2,3.12
658,2013,Isaiah Canaan,PG,71.0,188.4,26.27,0.059,76.5,94.5,8.25,9.5,33.0,40.5,10.98,2.89,3.22
659,2013,Jackie Carmichael,PF,79.5,241.2,26.83,0.058,85.5,107.0,9.0,10.3,30.0,32.0,11.83,3.07,3.35
660,2013,Michael Carter-Williams,PG,76.75,184.4,22.01,0.044,79.25,101.0,7.5,8.5,31.5,41.0,10.68,3.7,3.22
661,2013,Will Clyburn,SF-SG,77.75,210.4,24.47,0.0685,84.25,105.0,9.25,10.3,28.0,34.5,11.68,3.12,3.38
662,2013,Robert Covington,SF-PF,78.25,208.6,23.95,0.047,85.75,106.0,9.0,8.5,29.5,36.0,11.69,3.1,3.34
663,2013,Allen Crabbe,SG,77.25,197.4,23.25,0.0465,83.25,103.5,8.25,8.5,30.5,36.0,10.67,3.1,3.32
664,2013,Seth Curry,SG,73.0,179.2,23.64,0.096,76.0,97.5,8.0,8.3,,,,,
665,2013,Brandon Davies,PF,80.5,241.8,26.23,0.086,85.5,108.5,9.0,11.0,26.0,31.5,11.22,3.14,3.5
666,2013,Dewayne Dedmon,C,82.0,238.8,24.97,0.0835,88.0,109.0,9.0,11.0,28.0,32.5,12.75,3.26,3.4
667,2013,Gorgui Dieng,C,81.75,229.6,24.15,0.0535,87.5,111.5,9.0,10.0,,,,,
668,2013,James Ennis,SF,77.75,200.8,23.35,0.045,83.5,104.5,8.5,8.8,29.5,36.5,11.55,3.06,3.4
669,2013,Carrick Felix,SF-SG,76.75,202.6,24.18,0.033,81.25,103.5,8.5,9.5,32.0,38.5,11.16,3.09,3.25
670,2013,Jamaal Franklin,SG-SF,76.0,190.8,23.22,0.0825,83.25,103.5,8.5,8.3,,,,,
671,2013,Rudy Gobert,C,84.5,237.6,23.39,0.044,92.5,115.0,9.75,10.0,25.0,29.0,12.85,3.19,3.57
672,2013,Archie Goodwin,SG,75.75,189,23.16,0.0455,81.5,102.0,8.5,9.0,30.0,36.0,10.75,3.41,3.27
673,2013,Erick Green,PG,73.5,178.2,23.19,0.0435,77.75,98.0,8.5,9.0,,,,,
674,2013,Tim Hardaway Jr.,SG,76.5,199.4,23.95,0.0605,79.0,101.0,8.0,9.3,31.5,37.5,10.68,2.93,3.25
675,2013,Solomon Hill,SF,77.5,226,26.45,0.076,81.0,103.0,9.0,10.5,29.5,37.5,10.77,2.91,3.19
676,2013,Richard Howell,PF,78.25,249.6,28.66,0.0875,82.25,105.5,8.75,9.5,,,,,
677,2013,Colton Iverson,C,82.5,262.8,27.14,0.096,86.0,110.0,9.25,9.5,26.5,30.0,11.52,3.04,3.52
678,2013,Pierre Jackson,PG,69.5,176,25.62,0.045,70.0,90.0,7.5,8.3,,,,,
679,2013,Grant Jerrett,PF,80.75,232,25.01,0.1005,86.0,109.0,8.5,9.3,28.5,34.0,11.85,3.23,3.51
680,2013,Myck Kabongo,PG,73.25,180.4,23.64,0.06,78.25,98.0,8.25,9.0,27.5,33.5,10.64,2.86,3.44
681,2013,Kenny Kadji,PF-C,80.75,241.6,26.05,0.0745,87.0,106.5,9.0,10.3,34.0,38.0,11.47,2.88,3.44
682,2013,Ryan Kelly,PF,81.75,228,23.98,0.1475,83.5,110.0,9.0,10.0,,,,,
683,2013,Shane Larkin,PG,70.25,170.8,24.33,0.038,70.75,89.5,7.5,8.8,34.5,44.0,10.64,3.03,3.08
684,2013,Ricky Ledo,SG,76.75,197.2,23.53,0.1025,79.25,102.5,8.5,9.3,27.0,33.5,10.72,3.16,3.32
685,2013,Alex Len,C,,,,0.064,87.5,,9.0,10.8,,,,,
686,2013,CJ Leslie,PF-SF,79.5,209.2,23.27,0.0795,86.25,104.5,8.75,9.0,32.5,40.5,10.19,2.79,3.1
687,2013,Trevor Mbakwe,PF,78.75,235.8,26.73,0.059,88.0,106.5,9.5,11.5,30.0,36.5,12.01,2.97,3.32
688,2013,Ray McCallum,PG,72.25,191.4,25.78,0.073,75.25,96.5,8.0,8.8,30.5,40.0,10.82,3.08,3.25
689,2013,CJ McCollum,PG-SG,74.25,197,25.12,0.086,78.25,96.5,8.0,9.5,32.0,38.5,11.02,2.91,3.32
690,2013,Ben McLemore,SG,75.5,189.2,23.33,0.05,79.75,100.5,8.75,9.5,32.5,42.0,11.87,3.11,3.27
691,2013,Tony Mitchell,PF-SF,79.5,236.4,26.29,0.0555,86.5,106.5,9.0,10.0,33.5,38.0,11.82,3.25,3.52
692,2013,Shabazz Muhammad,SF-SG,76.75,221.8,26.47,0.09,83.0,104.5,9.0,10.0,29.5,37.0,10.99,2.93,3.32
693,2013,Erik Murphy,PF,80.75,239.8,25.85,0.0795,82.5,108.0,8.75,9.8,24.5,29.5,12.19,2.96,3.57
694,2013,Mike Muscala,C-PF,82.25,230.2,23.92,0.068,85.0,108.0,8.5,9.0,28.0,33.5,11.76,2.99,3.44
695,2013,Nerlens Noel,C,82.0,206.4,21.58,0.0415,87.75,110.0,9.5,10.0,,,,,
696,2013,Victor Oladipo,SG,75.25,213.2,26.47,0.0655,81.25,100.5,8.75,9.3,33.0,42.0,10.69,3.14,3.25
697,2013,Kelly Olynyk,PF-C,82.75,234,24.02,0.0665,81.75,108.0,8.5,10.0,24.5,29.5,11.42,2.99,3.59
698,2013,Brandon Paul,SG,74.75,201,25.29,0.0525,82.25,98.0,8.5,9.5,33.5,39.5,11.16,2.9,3.37
699,2013,Norvel Pelle,PF-C,81.5,207.2,21.93,0.0515,86.5,109.0,8.75,9.5,31.0,34.5,11.49,3.2,3.32
700,2013,Mason Plumlee,C-PF,83.25,238.2,24.16,0.0615,83.0,108.0,9.75,9.5,30.5,36.0,10.89,2.76,3.29
701,2013,Otto Porter,SF,79.5,197.6,21.98,0.0665,85.5,105.5,8.75,9.3,27.0,36.0,11.25,3.06,3.4
702,2013,Phil Pressey,PG,69.5,177,25.76,0.047,74.25,92.0,7.75,9.8,33.0,38.5,10.86,3.02,3.13
703,2013,Glen Rice,SF-SG,76.5,210.8,25.32,0.0845,81.25,101.5,8.5,9.0,33.0,40.5,10.99,3.08,3.25
704,2013,Andre Roberson,PF-SF,78.25,205.8,23.63,0.0705,83.0,104.5,8.75,9.5,30.0,36.5,11.36,3.02,3.34
705,2013,Dennis Schroder,PG,73.0,164.8,21.74,0.041,79.75,98.0,8.75,10.5,30.0,34.0,11.09,2.86,3.21
706,2013,Peyton Siva,PG,71.5,180.6,24.83,0.0605,75.0,93.0,8.0,9.8,33.5,41.5,10.59,2.93,3.16
707,2013,Tony Snell,SF-SG,78.0,198.2,22.9,0.0485,83.5,105.5,9.0,9.5,30.0,36.5,11.36,2.84,3.25
708,2013,James Southerland,SF-PF,79.0,220.6,24.85,0.0805,85.0,106.0,8.0,9.5,29.0,32.0,10.9,3.03,3.38
709,2013,Adonis Thomas,SF,76.75,231.8,27.66,0.075,85.0,99.0,9.25,9.5,34.5,40.5,11.64,3.11,3.32
710,2013,Deshaun Thomas,SF,77.0,219.8,26.06,0.091,82.0,104.0,8.0,8.8,28.5,32.0,12.94,3.38,3.53
711,2013,Jeff Withey,C,82.75,221.8,22.77,0.0865,86.0,110.5,9.0,9.8,26.5,29.0,12.49,3.29,3.47
712,2013,Nate Wolters,PG,75.5,196.4,24.22,0.055,75.75,98.0,8.25,8.8,,,,,
713,2013,BJ Young,SG-PG,74.25,178.8,22.8,0.047,80.25,99.0,8.5,9.5,,,,,
714,2013,Cody Zeller,C-PF,82.75,230,23.61,0.0475,82.75,106.0,8.5,10.5,35.5,37.5,10.82,2.69,3.15
715,2012,Quincy Acy,PF,78.5,223.8,25.53,0.071,86.75,106.5,9.5,11.0,32.0,37.0,10.48,,3.28
716,2012,Harrison Barnes,SF-SG,79.0,227.8,25.66,0.096,83.25,101.5,9.0,8.5,38.0,39.5,10.93,,3.16
717,2012,Will Barton,SG-SF,77.0,174.4,20.68,0.041,81.75,102.5,9.0,9.5,30.0,34.0,12.5,,3.6
718,2012,Bradley Beal,SG,75.25,201.8,25.05,0.06,80.0,100.0,8.5,9.0,33.0,39.0,10.95,,3.28
719,2012,J'Covan Brown,PG,73.0,202.4,26.7,0.125,77.25,96.0,7.75,8.3,26.0,29.5,11.68,,3.47
720,2012,William Buford,SG-SF,76.0,214.6,26.12,0.113,81.5,102.0,8.75,10.0,27.5,32.5,11.4,,3.43
721,2012,Jae Crowder,SF,76.75,241.2,28.79,0.09,81.25,99.5,9.5,10.5,31.0,34.5,11.45,,3.37
722,2012,Jared Cunningham,SG-PG,75.5,187.6,23.14,0.036,78.5,98.0,8.25,9.0,,,,,
723,2012,Anthony Davis,PF-C,81.25,221.8,23.62,0.079,89.5,108.0,9.0,8.5,,,,,
724,2012,Marcus Denmon,SG,74.25,188.2,24.0,0.066,77.0,94.5,8.25,9.8,33.5,40.0,10.82,,3.19
725,2012,Andre Drummond,C,81.75,278.6,29.31,0.075,90.25,109.5,9.5,9.5,31.5,33.5,10.83,,3.39
726,2012,Kim English,SG,76.5,192,23.06,0.043,78.5,98.0,8.5,8.8,29.0,36.5,10.59,,3.33
727,2012,Festus Ezeli,C-PF,81.75,264.2,27.79,0.055,89.75,108.0,9.0,10.8,34.0,33.5,12.35,,3.29
728,2012,Drew Gordon,PF,80.0,239,26.25,0.091,83.5,103.5,8.5,9.8,29.0,34.0,11.35,,3.49
729,2012,Draymond Green,PF-SF,77.75,235.6,27.4,0.113,85.25,105.0,9.0,9.5,28.0,33.0,11.01,,3.4
730,2012,JaMychal Green,PF,80.0,217.4,23.88,0.098,86.25,106.5,9.25,9.3,29.5,32.5,10.63,,3.38
731,2012,Maurice Harkless,SF,79.25,206.6,23.13,0.053,84.0,102.5,9.25,10.3,32.5,37.0,10.87,,3.25
732,2012,John Henson,PF,81.0,216,23.14,0.086,89.0,112.0,9.25,10.0,25.5,30.0,,,
733,2012,Tu Holloway,PG,70.5,186.8,26.42,0.085,77.5,94.5,8.75,10.0,28.0,35.0,11.0,,3.42
734,2012,Robbie Hummel,SF,79.25,218,24.4,0.094,80.5,102.0,8.5,9.5,27.5,30.0,11.56,,3.41
735,2012,Bernard James,PF,80.75,229.8,24.78,0.05,87.0,108.5,9.0,9.3,30.0,32.5,11.84,,3.4
736,2012,John Jenkins,SG,75.25,212,26.32,0.071,80.5,98.0,9.0,9.0,30.5,36.5,11.36,,3.37
737,2012,Darius Johnson-Odom,SG,73.5,212,27.59,0.07,79.0,96.0,8.75,8.8,33.5,41.5,10.76,,3.21
738,2012,Orlando Johnson,SG,75.75,223.8,27.42,0.07,83.25,99.0,9.0,9.5,32.0,39.5,10.98,,3.25
739,2012,Kevin Jones,PF,78.25,251.2,28.84,0.112,85.5,105.0,9.0,7.8,27.5,32.5,11.94,,3.6
740,2012,Perry Jones,PF-SF,82.25,233.8,24.3,0.046,85.75,107.0,9.25,9.5,33.0,38.5,11.31,,3.19
741,2012,Terrence Jones,PF-SF,80.25,252,27.51,0.077,86.25,107.0,9.0,10.0,29.5,34.5,11.57,,3.4
742,2012,Kris Joseph,SG,78.0,215,24.84,0.086,83.0,104.0,9.0,9.0,28.5,35.0,,,3.46
743,2012,Michael Kidd-Gilchrist,SF,77.75,232.8,27.07,0.07,84.0,104.5,9.0,10.3,32.0,35.5,11.77,,3.18
744,2012,Doron Lamb,SG-PG,75.25,199.4,24.76,0.067,78.75,98.5,8.5,8.8,29.0,33.5,11.12,,3.41
745,2012,Jeremy Lamb,SG,76.0,179.2,21.81,0.045,83.0,102.0,8.75,9.3,31.5,38.0,10.98,,3.25
746,2012,Meyers Leonard,C,83.75,249.8,25.04,0.057,87.0,108.0,9.25,11.0,30.0,32.5,11.34,,3.41
747,2012,Damian Lillard,PG,73.75,188.8,24.4,0.059,79.75,95.5,8.75,9.8,34.5,39.5,11.15,,3.34
748,2012,Scott Machado,PG,73.0,205.8,27.15,0.058,76.0,94.5,8.5,9.5,27.0,32.5,11.26,,3.3
749,2012,Kendall Marshall,PG,75.25,198.4,24.63,0.078,77.5,96.0,8.5,9.0,31.0,37.0,12.03,,3.23
750,2012,Fab Melo,C,82.75,255,26.18,0.092,86.5,110.0,9.0,10.0,29.5,31.0,12.14,,3.44
751,2012,Khris Middleton,SF,78.75,216.2,24.51,0.078,82.75,103.0,9.0,9.0,28.0,31.0,11.45,,3.47
752,2012,Darius Miller,SF-SG,78.0,233.4,26.97,0.075,81.0,101.0,8.5,8.8,33.0,37.0,11.34,,3.31
753,2012,Quincy Miller,SF,80.75,218.7,23.58,0.078,85.25,105.0,9.25,10.3,30.5,36.0,11.05,,3.48
754,2012,Arnett Moultrie,PF,81.5,232.8,24.64,0.077,86.25,106.5,9.25,9.3,33.5,37.5,11.32,,3.22
755,2012,Kevin Murphy,SG,77.0,194,23.0,0.058,78.75,99.0,8.5,8.5,31.0,36.5,10.97,,3.42
756,2012,Andrew Nicholson,PF,80.5,234,25.39,0.076,88.0,107.0,10.0,10.8,28.5,30.5,11.89,,3.67
757,2012,Kyle O'Quinn,PF,80.5,240.8,26.12,0.08,88.75,106.5,9.5,10.0,31.5,31.5,11.65,,3.53
758,2012,Miles Plumlee,PF-C,82.5,252.4,26.07,0.114,84.75,105.5,9.25,9.0,34.0,40.5,10.64,,3.36
759,2012,Austin Rivers,SG-PG,75.5,202.8,25.01,0.062,79.25,96.5,8.5,10.0,32.5,37.5,11.54,,3.32
760,2012,Thomas Robinson,PF,79.75,244.2,26.99,0.05,87.25,106.0,9.75,10.5,28.5,35.5,11.96,,3.17
761,2012,Terrence Ross,SG-SF,78.0,196.6,22.72,0.032,79.25,100.5,8.75,10.3,31.0,37.5,11.78,,3.28
762,2012,Tomas Satoransky,PG-SG,78.5,200.6,22.88,0.052,79.25,100.0,8.5,9.5,,,,,
763,2012,Mike Scott,PF,79.25,240.8,26.95,0.106,82.75,104.0,8.5,9.0,27.0,32.5,11.59,,3.44
764,2012,Henry Sims,C-PF,82.0,241.2,25.22,0.077,88.0,108.0,9.25,10.0,26.5,29.5,12.33,,3.44
765,2012,Jared Sullinger,PF,79.75,268.2,29.65,0.107,85.25,105.5,9.25,9.8,29.5,31.0,12.77,,3.81
766,2012,Jeff Taylor,SF-SG,78.0,212.8,24.59,0.042,78.25,101.5,8.25,9.8,33.5,40.0,10.87,,3.29
767,2012,Jordan Taylor,PG,73.0,192.8,25.43,0.055,75.0,92.5,8.25,9.5,33.0,36.5,10.57,,3.19
768,2012,Tyshawn Taylor,PG,74.75,177,22.27,0.042,78.25,97.5,8.75,8.8,32.0,36.5,11.48,,3.2
769,2012,Marquis Teague,PG,73.0,179.8,23.72,0.063,79.25,96.5,8.25,7.8,32.5,40.5,10.65,,3.19
770,2012,Hollis Thompson,SF,78.75,206,23.35,0.06,81.5,102.5,8.25,9.8,28.5,36.5,11.72,,3.38
771,2012,Dion Waiters,SG,74.5,221,27.99,0.085,79.25,98.0,8.5,9.5,,,,,
772,2012,Royce White,PF,79.0,260.6,29.35,0.106,84.0,104.5,9.5,11.5,,,,,
773,2012,Tony Wroten,PG,76.75,203.2,24.25,0.052,81.0,101.0,8.0,9.0,30.0,35.5,10.75,,3.24
774,2012,Tyler Zeller,PF-C,83.25,247.4,25.09,0.064,84.0,104.5,9.0,9.8,30.0,34.0,11.13,,3.4
775,2011,Keith Benson,C-PF,82.0,217,22.69,0.061,87.75,109.5,9.5,11.0,31.5,36.0,11.88,,3.35
776,2011,Marshon Brooks,SG,76.25,194.6,23.53,0.052,85.0,101.0,9.0,10.5,34.0,38.5,10.74,,3.09
777,2011,Alec Burks,SG,77.0,192.6,22.84,0.051,82.0,103.5,9.0,8.3,29.0,36.0,10.96,,3.17
778,2011,Jimmy Butler,SF,78.0,222.2,25.67,0.054,79.5,101.5,9.0,9.0,32.0,39.0,11.12,,3.15
779,2011,Norris Cole,PG,72.25,174.4,23.49,0.047,74.25,95.5,8.5,9.5,29.5,38.5,10.07,,3.22
780,2011,Jon Diebler,SG,77.25,196.6,23.16,0.085,78.0,99.0,8.25,8.3,28.0,35.0,10.94,,3.37
781,2011,Michael Dunigan,PF-C,80.5,237.6,25.78,0.08,87.25,107.5,9.0,10.8,29.5,34.5,11.85,,3.27
782,2011,LaceDarius Dunn,SG,75.0,187.8,23.47,0.055,78.25,101.0,9.0,10.3,26.5,31.0,11.45,,3.27
783,2011,Kenneth Faried,PF,78.0,224.6,25.95,0.063,84.0,108.0,8.5,10.3,30.5,35.0,11.35,,3.26
784,2011,James Fredette,PG,72.75,196,26.03,0.077,76.5,96.5,8.0,8.5,28.0,33.0,10.42,,3.21
785,2011,Andrew Goudelock,PG,73.25,197.6,25.89,0.099,76.25,96.5,8.25,9.3,32.5,37.0,10.33,,3.1
786,2011,Jordan Hamilton,SF,78.75,228.4,25.89,0.098,81.5,104.0,9.0,9.3,25.0,32.0,11.47,,3.3
787,2011,Justin Harper,PF-SF,80.0,228,25.04,0.04,83.75,106.0,9.0,9.3,28.5,33.0,11.92,,3.3
788,2011,Tobias Harris,SF-PF,78.5,222.8,25.42,0.084,83.0,103.5,8.75,9.0,31.5,37.5,10.96,,3.17
789,2011,Tyler Honeycutt,SF,78.75,186.8,21.18,0.053,81.0,105.0,8.5,9.5,30.0,37.0,11.68,,3.07
790,2011,Scotty Hopson,SG,77.75,204.6,23.79,0.048,82.5,103.5,8.5,10.0,32.5,36.0,10.47,,3.18
791,2011,Kyrie Irving,PG,73.75,191,24.69,0.102,76.0,99.0,8.25,9.3,,,,,
792,2011,Rick Jackson,PF,80.25,241.8,26.39,0.083,86.0,106.5,8.75,9.5,28.5,33.0,11.51,,3.26
793,2011,Charles Jenkins,PG-SG,73.5,216.4,28.16,0.043,79.5,96.5,8.5,9.0,29.5,34.0,11.68,,3.18
794,2011,JaJuan Johnson,PF,81.0,219.8,23.55,0.075,86.0,107.5,9.0,10.0,33.5,38.0,11.21,,3.14
795,2011,Cory Joseph,PG,74.0,186.2,23.9,0.097,77.5,99.0,8.5,10.5,27.5,35.0,10.75,,3.27
796,2011,Enes Kanter,PF-C,81.75,259.2,27.27,0.059,85.5,109.5,9.5,10.8,26.0,32.5,11.3,,3.26
797,2011,Brandon Knight,PG,73.5,176.8,23.01,0.042,78.75,98.5,8.25,9.5,29.0,37.5,10.74,,3.07
798,2011,Malcolm Lee,SG,76.0,198.2,24.12,0.059,81.75,101.5,8.5,9.5,30.0,35.5,11.2,,3.09
799,2011,Kawhi Leonard,SF,78.0,227.4,26.28,0.054,87.0,106.0,9.75,11.3,25.5,32.0,11.45,,3.15
800,2011,Travis Leslie,SG,75.0,205,25.62,0.081,82.5,103.0,8.75,9.3,33.0,40.5,11.0,,3.13
801,2011,Jon Leuer,PF,82.0,223.2,23.34,0.054,84.0,105.5,8.75,9.8,29.5,36.5,10.82,,3.36
802,2011,DeAndre Liggins,SF-SG,77.0,202.2,23.97,0.05,83.0,103.5,8.75,10.0,27.0,31.0,,,3.33
803,2011,David Lighty,SG,76.75,216.2,25.8,0.065,80.0,101.0,9.0,10.0,28.5,33.0,10.81,,3.25
804,2011,Shelvin Mack,PG,73.0,209,27.57,0.071,79.5,96.5,8.25,9.3,32.0,39.0,11.23,,3.18
805,2011,Demetri McCamey,PG,73.75,204,26.37,0.061,78.25,99.5,8.5,9.0,27.0,33.0,11.55,,3.19
806,2011,E'Twaun Moore,SG,74.5,191.4,24.24,0.076,81.5,99.5,9.0,10.0,32.0,34.5,11.12,,3.31
807,2011,Darius Morris,PG-SG,75.25,190,23.59,0.053,79.5,102.0,8.75,10.0,24.5,32.0,11.0,,3.2
808,2011,Marcus Morris,PF-SF,79.0,229.6,25.86,0.08,82.0,105.5,8.25,8.5,29.0,33.0,,,3.15
809,2011,Markieff Morris,PF,79.75,240.8,26.62,0.102,82.75,106.5,8.5,8.3,27.0,31.5,,,3.4
810,2011,Chandler Parsons,SF,80.75,221.2,23.85,0.07,81.5,104.5,8.25,10.0,25.5,31.5,11.05,,3.29
811,2011,Jereme Richmond,SF,78.0,207.2,23.94,0.055,82.25,106.5,8.75,9.5,27.0,33.5,11.74,,3.02
812,2011,Josh Selby,SG-PG,73.75,194.6,25.15,0.079,77.25,98.0,8.5,9.0,29.5,42.0,11.13,,3.2
813,2011,Iman Shumpert,PG-SG,76.25,221.8,26.82,0.065,81.5,99.5,9.0,9.0,36.5,42.0,11.1,,3.18
814,2011,Kyle Singler,SF,79.5,228,25.36,0.1,82.1,106.0,8.25,8.8,23.0,30.0,11.22,,3.21
815,2011,Chris Singleton,SF,79.75,230.2,25.44,0.074,85.0,103.5,9.25,10.0,30.5,37.5,11.33,,3.09
816,2011,Jamie Skeen,PF,78.5,241.6,27.56,0.098,85.25,106.5,8.5,8.5,26.0,30.5,12.43,,3.46
817,2011,Gregory Smith,PF-C,80.0,252.8,27.77,0.074,86.5,106.5,9.75,12.0,29.5,36.0,12.43,,3.36
818,2011,Nolan Smith,PG,73.5,187.6,24.41,0.056,77.5,99.0,8.5,9.3,28.5,34.0,11.05,,3.17
819,2011,Isaiah Thomas,PG,68.75,186,27.66,0.067,73.75,91.5,8.25,9.0,31.5,40.0,10.49,,3.14
820,2011,Malcolm Thomas,PF,79.5,223,24.8,0.059,84.5,107.5,9.5,10.5,32.0,36.5,11.31,,3.29
821,2011,Trey Thompkins,PF,80.5,239,25.93,0.155,85.0,107.5,9.25,9.8,27.5,30.5,11.72,,3.41
822,2011,Klay Thompson,SG,77.75,205.6,23.91,0.08,81.0,103.5,8.75,9.3,26.5,31.5,10.99,,3.24
823,2011,Tristan Thompson,PF,79.5,227.4,25.29,0.062,85.25,108.5,8.75,9.3,30.0,35.0,10.92,,3.26
824,2011,Jeremy Tyler,PF-C,81.0,262.4,28.12,0.134,89.0,110.5,9.25,9.0,28.0,33.5,11.26,,3.29
825,2011,Nikola Vucevic,PF-C,82.25,259.8,27.0,0.061,88.5,112.5,9.25,10.3,23.5,25.0,12.02,,3.27
826,2011,Kemba Walker,PG,71.5,184,25.3,0.059,75.5,91.5,8.0,9.0,32.0,39.5,10.87,,3.16
827,2011,Derrick Williams,PF-SF,79.25,248.4,27.8,0.108,85.5,108.0,9.0,9.8,29.0,34.5,11.03,,3.23
828,2011,Jordan Williams,PF,79.75,247.2,27.32,0.121,84.25,106.5,9.25,10.0,25.0,30.5,12.74,,3.45
829,2010,Solomon Alabi,C,83.5,237.4,23.94,0.05,89.0,113.0,9.25,9.3,22.5,26.0,13.2,,3.68
830,2010,Cole Aldrich,C,81.0,236,25.29,0.085,88.75,111.5,9.0,9.3,23.0,28.0,11.48,,3.35
831,2010,Al-Farouq Aminu,SF,79.25,216,24.18,0.082,87.25,108.5,9.5,9.5,27.0,33.5,11.29,,3.3
832,2010,James Anderson,SF,76.75,207.6,24.78,0.079,80.5,104.0,8.5,7.3,30.0,35.5,11.86,,3.19
833,2010,Luke Babbitt,SF-PF,79.5,217.8,24.23,0.056,83.25,104.5,8.5,10.0,29.5,37.5,10.98,,3.4
834,2010,Eric Bledsoe,PG,72.25,191.6,25.8,0.056,79.5,98.0,8.5,9.8,,,,,
835,2010,Trevor Booker,PF,78.25,235.8,27.07,0.073,81.75,106.0,9.0,9.5,31.0,36.0,11.15,,3.1
836,2010,Craig Brackins,PF-SF,80.5,229,24.84,0.079,84.0,109.0,9.5,11.3,26.0,35.0,11.65,,3.39
837,2010,Avery Bradley,SG-PG,74.0,180.4,23.16,0.04,79.25,98.5,8.25,9.5,31.5,37.5,11.47,,3.14
838,2010,Derrick Caracter,PF,80.25,280,30.56,0.128,84.25,107.5,9.0,10.3,25.0,30.5,12.78,,3.61
839,2010,Sherron Collins,PG,70.25,217.2,30.94,0.092,74.5,94.0,8.5,9.5,27.5,33.0,12.31,,3.24
840,2010,DeMarcus Cousins,C,81.5,291.8,30.88,0.164,89.75,113.0,9.25,10.0,23.5,27.5,11.4,,3.55
841,2010,Jordan Crawford,SG,75.0,198.4,24.8,0.049,79.0,101.0,8.0,9.0,31.5,34.5,11.03,,3.37
842,2010,Ed Davis,PF,81.0,226.6,24.28,0.1,84.0,108.0,9.25,10.0,31.0,36.0,11.7,,3.21
843,2010,Devin Ebanks,SF,79.0,207.8,23.41,0.079,84.25,107.5,8.25,9.0,23.5,32.0,11.69,,3.44
844,2010,Derrick Favors,PF,80.75,245.2,26.44,0.065,88.0,110.0,8.75,9.3,31.5,35.5,11.74,,3.25
